TimeToEvent,BSFC,BSNO,BSPM,Corrected Exhaust,Test Time (100ms),Speed (rpm),Torque (lb-ft),Power (hp),Position,Control,Cylinder 1,Cylinder 2,Cylinder 3,Cylinder 4,Cylinder 5,Cylinder 6,Exhaust Temp,Pre Turbo Temp,Post Turbo Temp,Intake Temp,Cart Fuel Flow (kg/hr),PM Raw (ug/m^3),Turbo Position,Turbo Position Request,Turbo Boost ,Exhaust (kg/hr),LFE (kg/hr),NO Raw (ppm),EGR Meter,EGR Mass Flow (kg/hr),EGR Temp (K),EGR Venturi Guess,EGR Valve Raw,Speed,Torque,Time,Speed,Fuel Estimate (kg/hr),Boost (kPa),TurboSpeed,SSM,SOI Press Mpa,SOI Timing
-40.60,13763.9,799.577,2.317,224.88,1,700,0,0,0,0,94.868,90.479,93.193,80.009,84.561,69.466,111.075,24.469,31.789,24.566,1.058,3.86E-01,0.754580706,0.48645,1.002024473,307.3265849,205.1176958,237.4930675,-0.004331214,-82.191373,316.3864584,-66.86230508,2.714413043,700.2340358,0.54447412,5.1,697.5671778,0.745087158,-1.499193038,13470.9518,1,42,9.184324178
-40.50,8659.6,562.776,1.517,245.59,2,700,1,0,0,0,94.595,90.888,92.97,80.168,84.573,69.297,110.976,24.464,31.759,24.571,1.058,6.71E-01,0.762198137,0.93645,1.006717761,325.430521,204.002522,219.5349319,-0.004339758,-81.40213343,316.2749204,-66.39630948,3.214413043,700.3383216,0.836192668,5.2,699.0904898,0.720042175,-1.818099744,13550.01417,1,42,9.208550603
-40.40,15170.2,1031.059,2.423,240.65,3,700,1,0,0,0,94.595,90.888,92.97,80.168,84.573,69.297,110.976,24.464,31.759,24.571,1.039,1.22E+00,0.737268415,1.38645,1.005683354,321.1110141,203.4706297,199.7401007,-0.004985649,-82.2221583,316.348003,-67.81294423,3.714413043,699.9040507,0.463108612,5.3,700.2984515,0.698165684,-1.825805492,13569.47412,1,42,9.195645585
-40.30,32041.8,2692.795,4.602,182.25,4,700,1,0,0,0,94.595,90.888,92.97,80.168,84.573,69.297,110.976,24.464,31.759,24.571,1.039,1.75E+00,0.764185353,1.83645,1.004104254,270.0592204,200.6782659,226.2108651,-0.004526319,-81.42555833,316.431411,-68.27984034,4.214413043,700.5200431,0.206899985,5.4,701.1364481,0.659393091,-1.731477705,13510.93419,1,42,9.217920174
-40.20,6474.7,337.695,0.671,213.15,5,700,1,0,0,0,94.595,90.888,92.97,80.168,84.573,69.297,110.976,24.464,31.759,24.571,1.039,1.69E+00,0.763305371,2.28645,1.012119152,297.0743545,201.049604,193.8586406,-0.004371548,-78.75762667,316.5105493,-64.40130282,4.714413043,699.7654411,1.0856065,5.5,700.8254391,0.698377227,-1.842310987,13516.81827,1,42,9.218414574
-40.10,11752.0,788.718,2.559,237.57,6,700,1,0,0,0,94.595,90.888,92.97,80.168,84.573,69.297,110.976,24.464,31.759,24.571,1.039,1.37E+00,0.775393001,2.73645,1.007484065,318.4184745,201.3265786,235.7369734,-0.004742073,-80.97061918,316.6668424,-67.2759534,5.214413043,700.8949774,0.609112235,5.6,699.1301236,0.712375799,-1.755559813,13495.21453,1,42,9.193600296
-40.00,22154.0,1492.640,16.492,244.97,7,700,1,0,0,0,94.595,90.888,92.97,80.168,84.573,69.297,110.976,24.464,31.759,24.571,1.059,1.16E+00,0.762220207,3.18645,1.009813738,324.8928826,198.7285577,199.7422199,-0.004550398,-78.9371693,316.8863235,-65.8955292,5.714413043,700.423989,0.333699626,5.7,698.1848171,0.735215216,-2.123866952,13523.36505,1,42,9.208468517
-39.90,9699.5,656.030,9.855,187.89,8,700,0,0,0,0,94.595,90.888,92.97,80.168,84.573,69.297,110.976,24.464,31.759,24.571,1.059,9.82E-01,0.760248845,3.63645,1.012618002,274.9894321,199.5750898,230.2858041,-0.004287413,-78.92521654,316.3274688,-65.4167422,6.214413043,700.0989706,0.738838738,5.8,699.3494266,0.71236797,-1.761648713,13517.33008,1,42,9.196746495
-39.80,-42356.4,-2564.350,-41.782,202.81,9,700,0,0,0,0,94.595,90.888,92.97,80.168,84.573,69.297,110.976,24.464,31.759,24.571,1.059,7.17E-01,0.75597314,4.08645,0.990581032,288.0317211,201.2027943,219.122032,-0.004319202,-78.05063486,316.266659,-63.37739849,6.714413043,700.5313209,-0.169719229,5.9,699.4236101,0.715029603,-1.664010152,13467.32803,1,42,9.20958289
-39.70,26454.9,1299.438,23.000,248.00,10,700,1,0,0,0,94.595,90.888,92.97,80.168,84.573,69.297,110.976,24.464,31.759,24.571,1.059,4.52E-01,0.752650112,4.53645,1.008492949,327.5381968,200.5226478,152.7156144,-0.004614311,-78.51072437,316.4342193,-64.34676393,7.214413043,700.3203686,0.265289219,6,699.2791037,0.697859926,-1.631733747,13391.46765,1,42,9.190597958
-39.60,25472.4,2125.262,20.032,209.22,11,700,1,0,0,0,94.595,90.888,92.97,80.168,84.573,69.297,110.976,24.464,31.759,24.571,1.059,3.94E-01,0.772141273,4.98645,1.019233756,293.6390813,200.0739998,227.2044492,-0.004556247,-78.04564884,316.3268053,-63.95698066,7.714413043,700.3169007,0.264722134,6.1,700.4897678,0.67050481,-1.542824975,13477.07245,1,42,9.182875418
-39.50,-54745.3,-3936.946,-42.758,197.56,12,700,1,0,0,0,94.504,90.696,92.63,79.912,84.557,69.286,110.816,24.463,31.73,24.574,1.039,5.94E-01,0.796940563,5.43645,0.995770506,283.4401395,200.020159,235.6245524,-0.003963612,-75.81331701,316.6166778,-61.03795553,8.214413043,700.4571352,-0.133305922,6.2,698.6588512,0.725812988,-1.737469017,13412.98612,1,42,9.198962584
-39.40,19355.2,1318.680,16.115,224.46,13,700,1,0,0,0,94.504,90.696,92.63,79.912,84.557,69.286,110.816,24.463,31.73,24.574,1.039,3.95E-01,0.791891839,5.88645,0.998276703,306.9575169,199.566848,244.4376532,-0.004673877,-77.55443253,316.7867097,-63.56273848,8.714413043,700.3358846,0.337223315,6.3,702.8144092,0.649034916,-1.776774688,13335.13138,1,42,9.190019672
-39.30,6397.5,394.838,4.315,246.22,14,700,0,0,0,0,94.504,90.696,92.63,79.912,84.557,69.286,110.816,24.463,31.73,24.574,1.039,2.51E-01,0.839471337,6.33645,1.005711051,325.9854217,198.6757939,204.7599212,-0.00411354,-77.98945285,317.0557113,-64.62160686,9.214413043,700.6744024,1.117946241,6.4,699.7266057,0.711535427,-1.819771113,13385.9215,1,42,9.209656595
-39.20,21208.2,1432.498,9.388,221.52,15,700,0,0,0,0,94.504,90.696,92.63,79.912,84.557,69.286,110.816,24.463,31.73,24.574,1.039,2.48E-01,0.864900588,6.78645,0.998919375,304.3904441,199.0800159,199.4991373,-0.004110834,-77.78447582,316.951005,-64.12805928,9.714413043,700.6900882,0.328834358,6.5,700.3816423,0.693830908,-1.582414136,13338.9979,1,42,9.170182586
-39.10,15712.3,1169.869,5.317,180.90,16,700,1,0,0,0,94.504,90.696,92.63,79.912,84.557,69.286,110.816,24.463,31.73,24.574,1.039,2.19E-01,0.863919419,7.23645,0.996803808,268.8768475,198.6644494,225.1585023,-0.003872796,-76.37465276,316.5418765,-62.45382269,10.21441304,700.4131284,0.445554279,6.6,700.3348621,0.696213476,-1.514820522,13289.93215,1,42,9.189880504
-39.00,7805.6,371.408,2.361,214.47,17,700,1,0,0,0,94.504,90.696,92.63,79.912,84.557,69.286,110.816,24.463,31.73,24.574,1.052,2.61E-01,0.85770037,7.68645,1.010964865,298.2213698,198.1582592,176.5146986,-0.004058328,-75.7187477,316.277186,-61.84175905,10.71441304,700.2234716,0.919916863,6.7,699.2131304,0.7139038,-1.243009063,13286.48132,1,42,9.137562792
-38.90,23953.1,1638.785,13.185,234.91,18,701,1,0,0,0,94.504,90.696,92.63,79.912,84.557,69.286,110.816,24.463,31.73,24.574,1.052,2.91E-01,0.939074755,8.13645,1.002421265,316.095967,198.2411889,233.1799206,-0.003976376,-77.45926696,316.7246868,-64.13150719,11.21441304,700.8622482,0.294494104,6.8,699.8911234,0.701967935,-1.306844875,13447.96068,1,42,9.128432231
-38.80,24206.0,1874.801,23.705,230.22,19,701,1,0,0,0,94.504,90.696,92.63,79.912,84.557,69.286,110.816,24.463,31.73,24.574,1.052,2.91E-01,1.005005112,8.58645,1.006857798,311.9984351,198.4103482,221.8703838,-0.003712214,-74.98468885,315.7083152,-60.75291736,11.71441304,700.5685031,0.298049108,6.9,699.1578968,0.717643412,-1.671454806,13194.76949,1,42,9.163314066
-38.70,8831.7,612.823,7.417,192.44,20,700,1,0,0,0,94.504,90.696,92.63,79.912,84.557,69.286,110.816,24.463,31.73,24.574,1.052,6.01E-01,1.178199591,9.03645,1.010799273,278.9675411,198.7417904,238.5827265,-0.003703653,-74.8273971,316.4570292,-60.38636442,12.21441304,699.9828937,0.772770006,7,701.1111354,0.678307981,-1.632662338,13243.9348,1,42,9.19494333
-38.60,12319.6,727.423,10.203,205.96,21,700,1,0,0,0,94.504,90.696,92.63,79.912,84.557,69.286,110.816,24.463,31.73,24.574,1.052,9.29E-01,1.977690971,9.48645,1.002630913,290.7866921,197.626441,207.0992576,-0.003671473,-74.80785925,316.7693096,-60.90923553,12.71441304,700.5643991,0.562179778,7.1,700.9958206,0.688918236,-1.401615033,13198.74431,1,42,9.199396923
-38.50,7637.4,425.612,6.765,250.52,22,700,1,0,0,0,94.487,90.572,92.475,80.005,84.643,69.614,110.715,24.464,31.709,24.55,1.079,6.20E-01,2.780891671,9.93645,1.009420213,329.7421228,198.0928991,172.7308108,-0.00433129,-75.14502356,316.9025216,-61.11941604,13.21441304,700.3037009,0.943941801,7.2,699.9603205,0.71684182,-1.65037422,13090.47874,1,42,9.177078894
-38.40,10263.4,868.562,6.704,197.28,23,700,1,0,0,0,94.487,90.572,92.475,80.005,84.643,69.614,110.715,24.464,31.709,24.55,1.079,5.65E-01,4.216088866,10.38645,1.01200257,283.1951077,197.3308532,240.1442789,-0.004789815,-74.84415155,315.9432403,-61.10389987,13.71441304,700.6725281,0.69289785,7.3,699.1721167,0.707494869,-1.374979031,13156.34267,1,42,9.1469641
-38.30,-143153.9,-9032.523,-55.365,196.42,24,700,1,0,0,0,94.487,90.572,92.475,80.005,84.643,69.614,110.715,24.464,31.709,24.55,1.079,5.30E-01,5.369617066,10.83645,1.007281603,282.4415604,197.6211349,213.8020295,-0.003993327,-71.11936041,316.8417079,-56.22004965,14.21441304,700.1578363,-0.050939275,7.4,698.7557263,0.724933879,-1.78179951,13151.76825,1,42,9.17062113
-38.20,-7477.1,-428.668,-1.946,231.27,25,700,1,0,0,0,94.487,90.572,92.475,80.005,84.643,69.614,110.715,24.464,31.709,24.55,1.079,4.17E-01,7.051699151,11.28645,0.998905934,312.914481,196.0956859,230.7537514,-0.004337177,-72.55246004,316.1525464,-58.72637654,14.71441304,700.5935404,-0.962470218,7.5,699.3948556,0.715865546,-1.615142023,13086.94758,1,42,9.183610219
-38.10,-1015.5,-65.538,-0.361,249.32,26,701,-6,-1,0,0,94.487,90.572,92.475,80.005,84.643,69.614,110.715,24.464,31.709,24.55,1.079,3.57E-01,8.744578249,11.73645,1.015539292,328.6948697,196.5587068,222.2190586,-0.004845185,-72.14980487,317.1630254,-57.99408543,15.21441304,703.7017999,-7.026829864,7.6,699.4260506,0.712969482,-1.811529077,13144.1465,1,42,9.209877907
-38.00,-935.2,-69.145,-0.359,213.94,27,701,-6,-1,0,0,94.487,90.572,92.475,80.005,84.643,69.614,110.715,24.464,31.709,24.55,1.059,3.13E-01,10.16660076,12.18645,0.998550293,297.762046,197.7877498,223.4965659,-0.005289053,-72.70407044,316.8268766,-58.1243459,15.71441304,706.1523723,-7.479866578,7.7,699.8623499,0.701369159,-1.706051605,14652.51439,1,42,9.170580482
-37.90,-815.0,-36.894,-0.258,177.86,28,707,-8,-1,0,0,94.487,90.572,92.475,80.005,84.643,69.614,110.715,24.464,31.709,24.55,1.059,4.57E-01,11.65802431,12.63645,1.001467429,266.2157288,196.7672819,125.3891301,-0.005239255,-69.49404946,316.2011853,-54.6022507,16.21441304,707.3788527,-8.139352727,7.8,700.7671702,0.666223168,-1.388230438,13021.72951,1,42,9.192786694
-37.80,-557.3,-23.861,-0.180,207.07,29,707,-8,-1,0,0,94.487,90.572,92.475,80.005,84.643,69.614,110.715,24.464,31.709,24.55,1.059,6.87E-01,12.7221807,13.08645,1.010780344,291.7521722,194.8215711,104.7763953,-0.004831914,-67.9069366,316.2719844,-53.50599391,16.71441304,707.1909475,-7.990428747,7.9,712.2366558,0.44710311,-1.45410388,13123.31659,1,42,9.172474277
