TimeToEvent,BSFC,BSNO,BSPM,Corrected Exhaust,Test Time (100ms),Speed (rpm),Torque (lb-ft),Power (hp),Position,Control,Cylinder 1,Cylinder 2,Cylinder 3,Cylinder 4,Cylinder 5,Cylinder 6,Exhaust Temp,Pre Turbo Temp,Post Turbo Temp,Intake Temp,Cart Fuel Flow (kg/hr),PM Raw (ug/m^3),Turbo Position,Turbo Position Request,Turbo Boost ,Exhaust (kg/hr),LFE (kg/hr),NO Raw (ppm),EGR Meter,EGR Mass Flow (kg/hr),EGR Temp (K),EGR Venturi Guess,EGR Valve Raw,Speed,Torque,Time,Speed,Fuel Estimate (kg/hr),Boost (kPa),TurboSpeed,SSM,SOI Press Mpa,SOI Timing
-40.70,7385.5,549.371,4.091,205.53,1,700,2,0,0,0,92.132,87.618,88.855,79.038,80.936,68.568,100.562,24.519,28.825,25.271,0.998,6.19E-01,0.633814988,0.404,1.000849294,290.4131427,200.4682049,199.9011315,10.25533109,-84.034024,318.9486743,-72.17298505,3.628313043,700.6708369,0.640857006,4.5,699.6253301,0.631438852,-0.173988303,13377.85191,1,42,9.229118157
-40.60,8481.4,665.728,3.955,253.23,2,700,2,0,0,0,92.132,87.618,88.855,79.038,80.936,68.568,100.562,24.519,28.825,25.271,0.998,3.17E-01,0.587002369,0.654,0.995143889,332.1090754,201.1201776,174.0017822,10.43690531,-84.59903154,318.9425582,-72.60401601,4.528313043,700.6221466,0.567239951,4.6,703.208793,0.641787362,0.049242042,13079.11002,1,42,9.204673709
-40.50,4143.4,323.716,1.546,179.33,3,700,1,0,0,0,92.132,87.618,88.855,79.038,80.936,68.568,100.562,24.519,28.825,25.271,0.998,2.15E-01,0.651196224,0.904,1.002390153,267.5005469,201.5000667,243.3640457,10.39342696,-84.79047358,318.7816332,-72.65081755,5.428313043,700.5300634,1.155362069,4.7,701.1181797,0.638521186,0.168788637,13107.57437,1,42,9.2204651
-40.40,5458.3,351.058,1.893,186.06,4,700,1,0,0,0,92.132,87.618,88.855,79.038,80.936,68.568,100.562,24.519,28.825,25.271,0.998,2.02E-01,0.58182777,1.154,1.003425451,273.3874981,199.0297583,206.3138109,10.01316158,-82.32483864,318.792014,-70.54101822,6.328313043,700.7123687,0.936871131,4.8,699.6871492,0.68226967,0.023704336,13075.88994,1,42,9.207148191
-40.30,6844.9,678.360,3.230,240.67,5,701,1,0,0,0,92.237,87.887,88.857,78.999,80.824,68.499,100.452,24.511,28.813,25.271,0.998,2.50E-01,0.602611794,1.404,0.994518075,321.1340911,200.6102329,243.6272276,10.07644985,-82.82352122,319.082585,-70.31652385,7.228313043,700.6551738,0.740736898,4.9,700.1671305,0.676412421,-0.128700835,13043.70735,1,42,9.212719576
-40.20,3249.3,292.884,1.650,248.62,6,701,1,0,0,0,92.237,87.887,88.857,78.999,80.824,68.499,100.452,24.511,28.813,25.271,0.998,2.53E-01,0.597217814,1.654,1.002757122,328.0787668,199.0851633,203.6981759,10.06500151,-81.8311924,318.8333706,-69.78969818,8.128313043,700.5843938,1.48198154,5,701.8420519,0.642337556,-0.237447122,13088.81758,1,42,9.219906938
-40.10,5502.3,403.162,0.361,193.39,7,701,2,0,0,0,92.237,87.887,88.857,78.999,80.824,68.499,100.452,24.511,28.813,25.271,0.998,2.37E-01,0.660910633,1.904,1.003409812,279.7959124,198.4919352,233.5834493,10.11579099,-82.41229527,318.6594166,-70.99633949,9.028313043,700.4243467,0.960423224,5.1,700.4512284,0.704760709,0.026092437,13343.6467,1,42,9.217224179
-40.00,3805.4,249.709,0.253,170.31,8,701,2,0,0,0,92.237,87.887,88.857,78.999,80.824,68.499,100.452,24.511,28.813,25.271,0.998,7.02E-01,0.607746831,2.154,1.006337553,259.6177117,196.9442007,224.3443831,9.945286176,-80.52657681,319.029523,-69.17043498,9.928313043,700.638931,1.311057448,5.2,700.0871241,0.66557345,0.25930148,12990.38938,1,42,9.222181449
-39.90,2908.4,194.018,0.675,220.97,9,700,1,0,0,0,92.237,87.887,88.857,78.999,80.824,68.499,100.452,24.511,28.813,25.271,0.998,9.45E-01,0.613237807,2.404,1.008911889,303.9068588,196.3525408,164.5451197,9.816122815,-79.86748691,318.621254,-68.56457908,10.82831304,700.3793022,1.606559768,5.3,700.0491006,0.623100355,0.114271722,13040.45995,1,42,9.196664913
-39.80,4507.1,390.233,1.478,224.81,10,700,1,0,0,0,92.237,87.887,88.857,78.999,80.824,68.499,100.452,24.511,28.813,25.271,0.998,1.12E+00,0.614222288,2.654,0.999017955,307.2695885,193.6964967,227.6736008,9.978522489,-81.17043937,318.8144952,-72.13479374,11.72831304,700.7022776,1.123935864,5.4,700.0943179,0.675847287,0.11239073,12992.27224,1,42,9.205433582
-39.70,26378.7,1930.703,3.473,206.17,11,700,1,0,0,0,92.237,87.887,88.857,78.999,80.824,68.499,100.452,24.511,28.813,25.271,1.012,1.39E+00,0.632751977,2.904,1.006735507,290.9728761,196.9817017,204.3586667,9.928495652,-78.40785084,319.1600798,-66.12575224,12.62831304,700.5566312,0.187030015,5.5,701.0235819,0.658085774,0.036607484,12884.42433,1,42,9.215951099
-39.60,5627.3,482.040,1.213,206.69,12,700,1,0,0,0,92.237,87.887,88.857,78.999,80.824,68.499,100.452,24.511,28.813,25.271,1.012,1.44E+00,0.671192872,3.154,1.00695264,291.4257002,198.0233684,244.7847926,9.8401956,-78.79611928,319.104837,-66.08901896,13.52831304,700.5625434,0.899542365,5.6,700.2451724,0.67522345,0.272980683,12970.25502,1,42,9.209934552
