TimeToEvent,BSFC,BSNO,BSPM,Corrected Exhaust,Test Time (100ms),Speed (rpm),Torque (lb-ft),Power (hp),Position,Control,Cylinder 1,Cylinder 2,Cylinder 3,Cylinder 4,Cylinder 5,Cylinder 6,Exhaust Temp,Pre Turbo Temp,Post Turbo Temp,Intake Temp,Cart Fuel Flow (kg/hr),PM Raw (ug/m^3),Turbo Position,Turbo Position Request,Turbo Boost ,Exhaust (kg/hr),LFE (kg/hr),NO Raw (ppm),EGR Meter,EGR Mass Flow (kg/hr),EGR Temp (K),EGR Venturi Guess,EGR Valve Raw,Speed,Torque,Time,Speed,Fuel Estimate (kg/hr),Boost (kPa),TurboSpeed,SSM,SOI Press Mpa,SOI Timing
-40.30,33275.8,2477.505,13.537,319.60,1,810,1,0,0,0,91.623,87.294,87.312,78.348,80.546,69.02,94.46,24.269,28.403,23.723,1.198,1.87E-01,0.484719301,0.51225,1.001752969,390.1398907,235.415238,222.8547849,-0.004016483,-61.24109235,317.8812123,-35.16083981,4.018013043,809.7778172,0.222717308,6.6,810.3989386,0.852107414,-0.485008602,15686.27778,1,42,9.240878103
-40.20,10567.1,702.340,3.667,289.67,2,810,1,0,0,0,91.623,87.294,87.312,78.348,80.546,69.02,94.46,24.269,28.403,23.723,1.198,2.13E-01,0.479363417,0.76225,0.999430793,363.9723669,233.8877686,195.4320126,-0.003985816,-49.55650654,317.8776555,-26.88448286,4.918013043,809.9432606,0.65099583,6.7,810.4777426,0.791108747,-0.106542812,15394.86206,1,42,9.207267773
-40.10,15167.2,814.445,4.789,294.17,3,810,1,0,0,0,91.623,87.294,87.312,78.348,80.546,69.02,94.46,24.269,28.403,23.723,1.204,1.79E-01,0.483602164,1.01225,1.006590829,367.9011502,233.4001914,156.4156102,-0.003793684,-45.71205268,317.7813655,-24.35532314,5.818013043,810.0333259,0.468269366,6.8,809.3245633,0.816867043,-0.270902003,15376.75543,1,42,9.212262286
-40.00,457695.6,25910.258,84.799,284.68,4,808,1,0,0,0,91.623,87.294,87.312,78.348,80.546,69.02,94.46,24.269,28.403,23.723,1.204,1.65E-01,0.476882633,1.26225,0.99638523,359.6094353,234.7029295,161.1703655,-0.004566303,-62.71210649,317.8106565,-36.46247246,6.718013043,808.9608797,0.015636239,6.9,809.3663293,0.822021254,-0.490156481,15599.47334,1,42,9.240079604
-39.90,9521.9,301.093,1.462,269.05,5,808,1,0,0,0,91.623,87.294,87.312,78.348,80.546,69.02,94.46,24.269,28.403,23.723,1.204,1.70E-01,0.483850229,1.51225,1.005087629,345.9422129,232.8502153,82.60284749,-0.003249829,-67.66270777,317.8782387,-40.96115305,7.618013043,805.6314754,0.712003925,7,810.0207805,0.775511146,-0.307805238,15397.99782,1,42,9.230127202
-39.80,6582.3,91.703,1.435,280.43,6,808,1,0,0,0,91.623,87.294,87.312,78.348,80.546,69.02,94.46,24.269,28.403,23.723,1.204,1.82E-01,0.473702896,1.76225,1.002086357,355.893819,229.7978414,21.49771551,-0.004499194,-66.26389312,317.7013542,-40.51996165,8.518013043,799.6039193,0.598146261,7.1,809.5483626,0.44699843,-0.27202982,15325.36152,1,42,9.212008055
-39.70,-784.7,19.795,1.257,288.73,7,790,1,0,0,0,91.623,87.294,87.312,78.348,80.546,69.02,94.46,24.269,28.403,23.723,1.204,4.68E-01,0.470428766,2.01225,1.003657013,363.1497103,222.9697005,4.708527787,-0.004023151,-65.82941956,317.7599537,-41.89213558,9.418013043,792.2738055,0.510844292,7.2,807.2926682,-0.045090752,-0.277165553,15339.18455,1,42,9.217608894
-39.60,-2108.5,11.785,1.501,296.87,8,790,1,0,0,0,91.623,87.294,87.312,78.348,80.546,69.02,94.46,24.269,28.403,23.723,1.193,1.04E+00,0.479463646,2.26225,1.00447278,370.2686075,221.90294,2.583621068,-0.004254903,-63.61775541,317.7618288,-40.19185724,10.31801304,784.061172,0.39105761,7.3,797.6610796,-0.091794821,-0.159609758,15206.33019,1,42,9.194331223
-39.50,-7403.5,52.874,4.766,289.68,9,790,1,0,0,0,91.623,87.294,87.312,78.348,80.546,69.02,94.46,24.269,28.403,23.723,1.193,7.18E-01,0.463435376,2.51225,1.008041005,363.9807805,217.7163773,4.574911571,-0.004443502,-63.82758996,317.7426241,-41.47643963,11.21801304,775.1787608,0.112657334,7.4,788.3427832,-0.091800001,0.050337021,15097.74193,1,42,9.192284924
-39.40,-1062.9,9.051,0.903,241.59,10,764,1,0,0,0,91.623,87.294,87.312,78.348,80.546,69.02,94.46,24.269,28.403,23.723,1.193,4.02E-01,0.467300552,2.76225,1.005911976,321.9377891,216.6663359,4.007766102,-0.004311597,-57.94298654,317.6337173,-36.50564757,12.11801304,765.7620097,0.79432941,7.5,780.8617524,-0.0918,-0.061417613,15222.15573,1,42,9.195915755
