TimeToEvent,BSFC,BSNO,BSPM,Corrected Exhaust,Test Time (100ms),Speed (rpm),Torque (lb-ft),Power (hp),Position,Control,Cylinder 1,Cylinder 2,Cylinder 3,Cylinder 4,Cylinder 5,Cylinder 6,Exhaust Temp,Pre Turbo Temp,Post Turbo Temp,Intake Temp,Cart Fuel Flow (kg/hr),PM Raw (ug/m^3),Turbo Position,Turbo Position Request,Turbo Boost ,Exhaust (kg/hr),LFE (kg/hr),NO Raw (ppm),EGR Meter,EGR Mass Flow (kg/hr),EGR Temp (K),EGR Venturi Guess,EGR Valve Raw,Speed,Torque,Time,Speed,Fuel Estimate (kg/hr),Boost (kPa),TurboSpeed,SSM,SOI Press Mpa,SOI Timing
-40.30,8752.0,406.276,1.403,223.88,1,809,0,0,0,0,89.125,84.96,84.961,77.267,78.598,68.247,90.346,24.27,27.974,23.673,1.183,4.67E-01,0.476417214,0.622,1.005110526,306.4517919,237.5099314,176.1811181,-0.004275377,-61.90455787,317.2790158,-35.25208632,4.413113043,808.5732808,0.800963517,7.3,809.2789243,0.804800225,-0.143761722,15525.04811,1,42,9.254844231
-40.20,39130.2,1683.928,6.954,234.30,2,808,0,0,0,0,89.125,84.96,84.961,77.267,78.598,68.247,90.346,24.27,27.974,23.673,1.183,6.33E-01,0.41800025,0.872,1.006966061,315.5578948,237.5836872,182.577185,-0.004094193,-67.94027864,317.1975428,-40.04887618,5.313113043,807.6244808,0.180210438,7.4,807.8628357,0.808627455,-0.044833672,15389.36831,1,42,9.229701594
-40.10,-22583.7,-401.700,-8.016,221.57,3,808,0,0,0,0,89.125,84.96,84.961,77.267,78.598,68.247,90.346,24.27,27.974,23.673,1.183,6.48E-01,0.490599522,1.122,1.002110395,304.4302497,233.7504731,84.12532416,-0.003749479,-70.75064831,316.9896655,-43.40535237,6.213113043,804.7394377,-0.319285994,7.5,807.4978221,0.823902898,-0.197091766,15216.24432,1,42,9.228833917
-40.00,-181942.1,-902.982,-33.792,212.05,4,808,0,0,0,0,89.125,84.96,84.961,77.267,78.598,68.247,90.346,24.27,27.974,23.673,1.183,5.30E-01,0.470771897,1.372,1.016835449,296.1103459,232.4364201,24.66764797,-0.003951508,-69.66114975,317.1827049,-42.7959048,7.113113043,798.9754043,-0.032588426,7.6,806.866344,0.672630559,-0.145569192,15280.36824,1,42,9.254671483
-39.90,14395.6,140.945,5.491,190.60,5,796,0,0,0,0,89.125,84.96,84.961,77.267,78.598,68.247,90.346,24.27,27.974,23.673,1.195,4.88E-01,0.38860798,1.622,0.99781225,277.3523254,229.3429074,16.86034588,-0.004397756,-68.1374324,317.0551545,-42.2674431,8.013113043,791.7025774,0.17182258,7.7,804.1492017,0.278046839,-0.049426883,15330.12648,1,42,9.224503429
-39.80,17516.6,-107.066,-34.961,174.20,6,796,0,0,0,0,89.125,84.96,84.961,77.267,78.598,68.247,90.346,24.27,27.974,23.673,1.195,8.94E-01,0.385986055,1.872,1.00660844,263.021075,223.9005685,2.595191886,-0.003838084,-63.20207818,317.1464133,-39.32960294,8.913113043,783.5424635,-0.046948089,7.8,800.5662021,-0.091490435,-0.016490418,15101.68846,1,42,9.206411261
-39.70,10021.5,-87.141,-31.089,135.33,7,796,0,0,0,0,89.125,84.96,84.961,77.267,78.598,68.247,90.346,24.27,27.974,23.673,1.195,1.20E+00,0.423857248,2.122,1.0019358,229.0349697,218.4386484,2.869943893,-0.004820919,-51.14037084,316.8344988,-30.56837859,9.813113043,774.7347529,-0.083274189,7.9,791.6046819,-0.091799924,0.048486988,15021.27018,1,42,9.244127773
-39.60,11850.8,-133.389,-38.648,161.46,8,769,0,0,0,0,89.073,85.186,85.138,77.586,78.842,68.208,90.342,24.269,27.96,23.671,1.195,1.27E+00,0.402739599,2.372,1.000216203,251.8822654,216.4813859,3.599149935,-0.004763777,-59.25664834,317.0798678,-37.68913801,10.71311304,765.4056212,-0.07127845,8,782.2064336,-0.0918,0.175502051,15067.55932,1,42,9.208251496
-39.50,-64547.2,777.067,129.238,215.48,9,769,0,0,0,0,89.073,85.186,85.138,77.586,78.842,68.208,90.342,24.269,27.96,23.671,1.195,1.23E+00,0.472073364,2.622,1.010235485,299.1086448,211.4383911,5.060899885,-0.004483551,-47.41348511,316.9247626,-28.90627178,11.61311304,755.9013245,0.013251159,8.1,773.0418169,-0.0918,0.001814102,14776.49009,1,42,9.207112722
-39.40,-7047.4,83.397,5.744,278.14,10,769,0,0,0,0,89.073,85.186,85.138,77.586,78.842,68.208,90.342,24.269,27.96,23.671,0.9,1.06E+00,0.438787802,2.872,0.994812902,353.8873338,209.7326445,5.920880459,-0.00501782,-59.8123371,316.9665236,-39.89608755,12.51311304,746.6710475,0.122868424,8.2,763.445269,-0.0918,0.104167619,14917.27632,1,42,9.207506989
-39.30,-1434.1,21.184,1.348,287.09,11,741,1,0,0,0,89.073,85.186,85.138,77.586,78.842,68.208,90.342,24.269,27.96,23.671,0.9,6.01E-01,0.42007792,3.122,1.000371149,361.7143331,204.8787117,5.377111541,-0.004543168,-46.6144765,316.8981968,-29.45357581,13.41311304,738.0857653,0.610831921,8.3,754.8070585,-0.0918,0.127809272,14484.59495,1,42,9.190182952
-39.20,-2091.1,311.258,4.818,218.37,12,741,1,0,0,0,89.073,85.186,85.138,77.586,78.842,68.208,90.342,24.269,27.96,23.671,0.9,4.98E-01,0.481075974,3.372,1.005548381,301.6363529,203.5121997,52.88429176,-0.004301125,-44.18664989,317.1908568,-27.73356184,14.31311304,730.4050112,0.423310162,8.4,744.4483373,-0.091799996,0.223709635,14398.7223,1,42,9.183409305
-39.10,3923.0,-660.869,-13.973,183.48,13,741,1,0,0,0,89.073,85.186,85.138,77.586,78.842,68.208,90.342,24.269,27.96,23.671,0.9,4.64E-01,0.502771172,3.622,0.995281281,271.128118,203.2734169,59.4773642,-0.004725473,-43.10562786,316.9309047,-26.91279445,15.21311304,723.9709079,-0.227558785,8.5,733.6349796,-0.091765631,-0.017783662,14300.48414,1,42,9.169586504
-39.00,12.5,271.113,7.379,252.20,14,720,1,0,0,0,89.073,85.186,85.138,77.586,78.842,68.208,90.342,24.269,27.96,23.671,0.9,3.20E-01,0.555003718,3.872,0.998180029,331.2074613,202.1078674,55.50442621,-0.004554067,-31.3163202,316.8939877,-18.33598952,16.11311304,719.9559953,0.416293147,8.6,726.8080097,0.000532084,0.339802666,14121.35683,1,41.99999999,9.185231015
-38.90,220.4,1007.750,3.936,258.38,15,720,1,0,0,0,89.073,85.186,85.138,77.586,78.842,68.208,90.342,24.269,27.96,23.671,0.643,8.06E-01,0.621820527,4.122,0.98745813,336.6168818,204.0890267,409.9604689,-0.004010365,-30.67280919,317.0343637,-17.68739374,17.01311304,720.5599815,0.834590412,8.7,720.8033505,0.018821785,0.218715988,14237.44899,1,42.00003414,9.184572125
-38.80,1533.0,1463.374,6.716,259.91,16,720,1,0,0,0,89.073,85.186,85.138,77.586,78.842,68.208,90.342,24.269,27.96,23.671,0.643,1.28E+00,0.618421723,4.372,1.003381779,337.9532722,204.2012507,393.7279051,-0.004286643,-36.17955136,316.9844875,-21.53266601,17.91311304,722.3432402,0.641486202,8.8,716.3049163,0.100859102,0.278394129,13848.89804,1,42.30247335,9.197800996
-38.70,26805.3,889.518,7.873,207.86,17,723,1,0,0,0,87.983,82.219,81.896,74.269,73.94,65.525,88.353,24.277,27.971,23.697,0.643,1.27E+00,0.621368838,4.622,0.991466325,292.4476391,203.3999568,231.3619808,-0.004363184,-35.04165251,317.4495022,-20.81373572,18.81311304,723.6516923,0.645894782,8.9,712.6555611,1.778929523,0.098325025,13804.79931,1,55.00696543,9.183991487
-38.60,-417567.7,-15355.866,-146.270,209.89,18,723,1,0,0,0,87.983,82.219,81.896,74.269,73.94,65.525,88.353,24.277,27.971,23.697,0.643,1.19E+00,0.619095363,4.872,0.996650906,294.224951,203.3691901,228.0822597,-0.005065201,-32.23822378,317.1469512,-18.83833444,19.71311304,724.1580882,-0.038884347,9,719.5338833,1.66948151,0.374070825,13801.48992,1,54.99999956,9.159634531
-38.50,49851.3,2571.352,15.870,244.53,19,723,1,0,0,0,87.983,82.219,81.896,74.269,73.94,65.525,88.353,24.277,27.971,23.697,0.643,1.25E+00,0.646695025,5.122,1.01076331,324.5082091,201.2536007,305.9249782,-0.003811747,-29.87282985,317.3863947,-17.43067772,20.61311304,725.5179849,0.269962157,9.1,725.5045541,1.386353576,0.068501477,13763.75354,1,55,9.158335249
-38.40,22152.4,900.742,2.641,255.15,20,727,1,0,0,0,87.983,82.219,81.896,74.269,73.94,65.525,88.353,24.277,27.971,23.697,1.851,8.30E-01,0.658014107,5.372,0.998837346,333.7934521,201.2000975,293.3284076,-0.004465543,-32.15006442,317.3692637,-19.01807639,21.51311304,727.6523662,0.562430664,9.2,725.4283641,1.287244869,0.232315398,13813.96619,1,55,9.195863591
-38.30,18144.1,546.292,2.411,269.18,21,727,1,0,0,0,87.983,82.219,81.896,74.269,73.94,65.525,88.353,24.277,27.971,23.697,1.851,2.93E-01,0.666564055,5.622,1.008642019,346.0541373,201.7376018,200.8872376,-0.004664733,-32.46932399,317.3057865,-19.18216715,22.41311304,729.2869385,0.611659015,9.3,725.42981,1.149184343,0.024510181,13617.97276,1,55,9.208584345
-38.20,18021.3,772.268,3.128,233.75,22,727,1,0,0,0,87.983,82.219,81.896,74.269,73.94,65.525,88.353,24.277,27.971,23.697,1.851,2.30E-01,0.671321447,5.872,1.006768589,315.0777732,201.6206802,188.1856738,-0.004717342,-29.80047085,317.2116241,-17.34398472,23.31311304,730.3356067,0.539538412,9.4,724.9275829,1.008273705,0.318284927,13620.48989,1,55.00000015,9.159315168
-38.10,-8426.5,-421.586,-2.389,178.44,23,730,1,0,0,0,87.983,82.219,81.896,74.269,73.94,65.525,88.353,24.277,27.971,23.697,1.851,2.13E-01,0.665518398,6.122,0.994896023,266.7226625,202.21742,155.8596525,-0.003779963,-30.06331938,317.1323363,-17.46302834,24.21311304,729.9982044,-0.932541798,9.5,727.7464437,0.814486507,-0.135517245,13464.68569,1,54.99826956,9.199758119
-38.00,-799.7,-30.827,-0.327,172.24,24,730,1,0,0,0,87.983,82.219,81.896,74.269,73.94,65.525,88.353,24.277,27.971,23.697,1.851,2.97E-01,0.670925949,6.372,0.998846777,261.3018101,200.8920044,97.31188681,-0.004967809,-28.07445422,316.9001023,-16.24514072,25.11311304,730.9071052,-7.485596026,9.6,732.5027296,0.62121462,0.186633919,13469.4086,1,41.13269206,9.182947974
-37.90,-417.8,-13.497,-0.203,229.60,25,730,1,0,0,0,87.983,82.219,81.896,74.269,73.94,65.525,88.353,24.277,27.971,23.697,1.981,4.40E-01,0.669369748,6.622,1.001196428,311.4534079,199.7033019,61.25544984,-0.005353651,-29.80431837,317.0074729,-17.54237592,26.01311304,730.5827798,-8.081130159,9.7,732.0662705,0.350233981,0.103828391,13430.33572,1,41.99980001,9.208238318
